major_slug,major_name,degree,total_major_credits,total_degree_credits,source,course_code,course_title,credits,category,req_group,req_group_pick,prereqs,coreqs,offered,notes,track_type
politics-ba,Politics,BA,36,128,bulletin_knowledge,FIRST-YEAR-SEMINAR,First-Year Seminar,4,gen_ed,,0,,,fall,College Core Curriculum requirement,major
politics-ba,Politics,BA,36,128,bulletin_knowledge,EXPOS-UA 1,Writing as Inquiry,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
politics-ba,Politics,BA,36,128,bulletin_knowledge,LANG-LEVEL-1,Foreign Language I,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
politics-ba,Politics,BA,36,128,bulletin_knowledge,LANG-LEVEL-2,Foreign Language II,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
politics-ba,Politics,BA,36,128,bulletin_knowledge,LANG-LEVEL-3,Foreign Language III,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
politics-ba,Politics,BA,36,128,bulletin_knowledge,LANG-LEVEL-4,Foreign Language IV (Intermediate),4,gen_ed,,0,,,both,College Core Curriculum requirement,major
politics-ba,Politics,BA,36,128,bulletin_knowledge,CORE-TEXTS,Texts and Ideas,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
politics-ba,Politics,BA,36,128,bulletin_knowledge,CORE-CULTURES,Cultures and Contexts,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
politics-ba,Politics,BA,36,128,bulletin_knowledge,CORE-EXPRESSIVE,Expressive Culture,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
politics-ba,Politics,BA,36,128,bulletin_knowledge,CORE-PHYSICAL-SCI,Physical Science,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
politics-ba,Politics,BA,36,128,bulletin_knowledge,CORE-LIFE-SCI,Life Science,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
politics-ba,Politics,BA,36,128,bulletin_knowledge,POL-UA 101,Introduction to Politics,4,core_required,,0,,,both,,major
politics-ba,Politics,BA,36,128,bulletin_knowledge,POL-UA 200,Political Theory I,4,core_required,,0,POL-UA 101,,both,,major
politics-ba,Politics,BA,36,128,bulletin_knowledge,POL-UA 300,Comparative Politics,4,core_required,,0,POL-UA 101,,both,,major
politics-ba,Politics,BA,36,128,bulletin_knowledge,POL-UA 400,International Relations,4,core_required,,0,POL-UA 101,,both,,major
politics-ba,Politics,BA,36,128,bulletin_knowledge,POL-UA 700,American Politics,4,core_required,,0,POL-UA 101,,both,,major
politics-ba,Politics,BA,36,128,bulletin_knowledge,POL-UA 800,Research Methods in Political Science,4,core_required,,0,POL-UA 101,,both,,major
politics-ba,Politics,BA,36,128,bulletin_knowledge,POL-UA-ELECTIVE-1,Politics Elective 1,4,major_elective,pol_electives,3,POL-UA 101,,varies,Advanced POL-UA courses,major
politics-ba,Politics,BA,36,128,bulletin_knowledge,POL-UA-ELECTIVE-2,Politics Elective 2,4,major_elective,pol_electives,3,POL-UA 101,,varies,Advanced POL-UA courses,major
politics-ba,Politics,BA,36,128,bulletin_knowledge,POL-UA-ELECTIVE-3,Politics Elective 3,4,major_elective,pol_electives,3,POL-UA 101,,varies,Advanced POL-UA courses,major
politics-ba,Politics,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-1,Free Elective 1,4,major_elective,,0,,,both,,major
politics-ba,Politics,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-2,Free Elective 2,4,major_elective,,0,,,both,,major
politics-ba,Politics,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-3,Free Elective 3,4,major_elective,,0,,,both,,major
politics-ba,Politics,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-4,Free Elective 4,4,major_elective,,0,,,both,,major
politics-ba,Politics,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-5,Free Elective 5,4,major_elective,,0,,,both,,major
politics-ba,Politics,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-6,Free Elective 6,4,major_elective,,0,,,both,,major
politics-ba,Politics,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-7,Free Elective 7,4,major_elective,,0,,,both,,major
politics-ba,Politics,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-8,Free Elective 8,4,major_elective,,0,,,both,,major
politics-ba,Politics,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-9,Free Elective 9,4,major_elective,,0,,,both,,major
politics-ba,Politics,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-10,Free Elective 10,4,major_elective,,0,,,both,,major
politics-ba,Politics,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-11,Free Elective 11,4,major_elective,,0,,,both,,major
philosophy-ba,Philosophy,BA,36,128,bulletin_knowledge,FIRST-YEAR-SEMINAR,First-Year Seminar,4,gen_ed,,0,,,fall,College Core Curriculum requirement,major
philosophy-ba,Philosophy,BA,36,128,bulletin_knowledge,EXPOS-UA 1,Writing as Inquiry,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
philosophy-ba,Philosophy,BA,36,128,bulletin_knowledge,LANG-LEVEL-1,Foreign Language I,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
philosophy-ba,Philosophy,BA,36,128,bulletin_knowledge,LANG-LEVEL-2,Foreign Language II,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
philosophy-ba,Philosophy,BA,36,128,bulletin_knowledge,LANG-LEVEL-3,Foreign Language III,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
philosophy-ba,Philosophy,BA,36,128,bulletin_knowledge,LANG-LEVEL-4,Foreign Language IV (Intermediate),4,gen_ed,,0,,,both,College Core Curriculum requirement,major
philosophy-ba,Philosophy,BA,36,128,bulletin_knowledge,CORE-TEXTS,Texts and Ideas,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
philosophy-ba,Philosophy,BA,36,128,bulletin_knowledge,CORE-CULTURES,Cultures and Contexts,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
philosophy-ba,Philosophy,BA,36,128,bulletin_knowledge,CORE-EXPRESSIVE,Expressive Culture,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
philosophy-ba,Philosophy,BA,36,128,bulletin_knowledge,CORE-PHYSICAL-SCI,Physical Science,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
philosophy-ba,Philosophy,BA,36,128,bulletin_knowledge,CORE-LIFE-SCI,Life Science,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
philosophy-ba,Philosophy,BA,36,128,bulletin_knowledge,PHIL-UA 1,Introduction to Philosophy,4,core_required,,0,,,both,,major
philosophy-ba,Philosophy,BA,36,128,bulletin_knowledge,PHIL-UA 70,History of Ancient Philosophy,4,core_required,,0,,,both,,major
philosophy-ba,Philosophy,BA,36,128,bulletin_knowledge,PHIL-UA 80,History of Modern Philosophy,4,core_required,,0,,,both,,major
philosophy-ba,Philosophy,BA,36,128,bulletin_knowledge,PHIL-UA 101,Logic,4,core_required,,0,,,both,,major
philosophy-ba,Philosophy,BA,36,128,bulletin_knowledge,PHIL-UA-ELECTIVE-1,Philosophy Elective 1,4,major_elective,phil_electives,5,,,varies,Upper-level PHIL-UA; distribution across sub-fields required,major
philosophy-ba,Philosophy,BA,36,128,bulletin_knowledge,PHIL-UA-ELECTIVE-2,Philosophy Elective 2,4,major_elective,phil_electives,5,,,varies,Upper-level PHIL-UA; distribution across sub-fields required,major
philosophy-ba,Philosophy,BA,36,128,bulletin_knowledge,PHIL-UA-ELECTIVE-3,Philosophy Elective 3,4,major_elective,phil_electives,5,,,varies,Upper-level PHIL-UA; distribution across sub-fields required,major
philosophy-ba,Philosophy,BA,36,128,bulletin_knowledge,PHIL-UA-ELECTIVE-4,Philosophy Elective 4,4,major_elective,phil_electives,5,,,varies,Upper-level PHIL-UA; distribution across sub-fields required,major
philosophy-ba,Philosophy,BA,36,128,bulletin_knowledge,PHIL-UA-ELECTIVE-5,Philosophy Elective 5,4,major_elective,phil_electives,5,,,varies,Upper-level PHIL-UA; distribution across sub-fields required,major
philosophy-ba,Philosophy,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-1,Free Elective 1,4,major_elective,,0,,,both,,major
philosophy-ba,Philosophy,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-2,Free Elective 2,4,major_elective,,0,,,both,,major
philosophy-ba,Philosophy,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-3,Free Elective 3,4,major_elective,,0,,,both,,major
philosophy-ba,Philosophy,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-4,Free Elective 4,4,major_elective,,0,,,both,,major
philosophy-ba,Philosophy,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-5,Free Elective 5,4,major_elective,,0,,,both,,major
philosophy-ba,Philosophy,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-6,Free Elective 6,4,major_elective,,0,,,both,,major
philosophy-ba,Philosophy,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-7,Free Elective 7,4,major_elective,,0,,,both,,major
philosophy-ba,Philosophy,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-8,Free Elective 8,4,major_elective,,0,,,both,,major
philosophy-ba,Philosophy,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-9,Free Elective 9,4,major_elective,,0,,,both,,major
philosophy-ba,Philosophy,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-10,Free Elective 10,4,major_elective,,0,,,both,,major
philosophy-ba,Philosophy,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-11,Free Elective 11,4,major_elective,,0,,,both,,major
english-american-literature-ba,English and American Literature,BA,36,128,bulletin_knowledge,FIRST-YEAR-SEMINAR,First-Year Seminar,4,gen_ed,,0,,,fall,College Core Curriculum requirement,major
english-american-literature-ba,English and American Literature,BA,36,128,bulletin_knowledge,EXPOS-UA 1,Writing as Inquiry,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
english-american-literature-ba,English and American Literature,BA,36,128,bulletin_knowledge,LANG-LEVEL-1,Foreign Language I,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
english-american-literature-ba,English and American Literature,BA,36,128,bulletin_knowledge,LANG-LEVEL-2,Foreign Language II,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
english-american-literature-ba,English and American Literature,BA,36,128,bulletin_knowledge,LANG-LEVEL-3,Foreign Language III,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
english-american-literature-ba,English and American Literature,BA,36,128,bulletin_knowledge,LANG-LEVEL-4,Foreign Language IV (Intermediate),4,gen_ed,,0,,,both,College Core Curriculum requirement,major
english-american-literature-ba,English and American Literature,BA,36,128,bulletin_knowledge,CORE-TEXTS,Texts and Ideas,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
english-american-literature-ba,English and American Literature,BA,36,128,bulletin_knowledge,CORE-CULTURES,Cultures and Contexts,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
english-american-literature-ba,English and American Literature,BA,36,128,bulletin_knowledge,CORE-EXPRESSIVE,Expressive Culture,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
english-american-literature-ba,English and American Literature,BA,36,128,bulletin_knowledge,CORE-PHYSICAL-SCI,Physical Science,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
english-american-literature-ba,English and American Literature,BA,36,128,bulletin_knowledge,CORE-LIFE-SCI,Life Science,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
english-american-literature-ba,English and American Literature,BA,36,128,bulletin_knowledge,ENGL-UA 1,Introduction to Literary Study,4,core_required,,0,,,both,,major
english-american-literature-ba,English and American Literature,BA,36,128,bulletin_knowledge,ENGL-UA 300,Critical Methods,4,core_required,,0,ENGL-UA 1,,both,,major
english-american-literature-ba,English and American Literature,BA,36,128,bulletin_knowledge,ENGL-UA-SEMINAR,Senior Seminar in English,4,core_required,,0,ENGL-UA 300,,varies,Senior capstone seminar,major
english-american-literature-ba,English and American Literature,BA,36,128,bulletin_knowledge,ENGL-UA-ELECTIVE-1,English Elective 1,4,major_elective,engl_electives,6,ENGL-UA 1,,varies,Distribution across periods & genres required,major
english-american-literature-ba,English and American Literature,BA,36,128,bulletin_knowledge,ENGL-UA-ELECTIVE-2,English Elective 2,4,major_elective,engl_electives,6,ENGL-UA 1,,varies,Distribution across periods & genres required,major
english-american-literature-ba,English and American Literature,BA,36,128,bulletin_knowledge,ENGL-UA-ELECTIVE-3,English Elective 3,4,major_elective,engl_electives,6,ENGL-UA 1,,varies,Distribution across periods & genres required,major
english-american-literature-ba,English and American Literature,BA,36,128,bulletin_knowledge,ENGL-UA-ELECTIVE-4,English Elective 4,4,major_elective,engl_electives,6,ENGL-UA 1,,varies,Distribution across periods & genres required,major
english-american-literature-ba,English and American Literature,BA,36,128,bulletin_knowledge,ENGL-UA-ELECTIVE-5,English Elective 5,4,major_elective,engl_electives,6,ENGL-UA 1,,varies,Distribution across periods & genres required,major
english-american-literature-ba,English and American Literature,BA,36,128,bulletin_knowledge,ENGL-UA-ELECTIVE-6,English Elective 6,4,major_elective,engl_electives,6,ENGL-UA 1,,varies,Distribution across periods & genres required,major
english-american-literature-ba,English and American Literature,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-1,Free Elective 1,4,major_elective,,0,,,both,,major
english-american-literature-ba,English and American Literature,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-2,Free Elective 2,4,major_elective,,0,,,both,,major
english-american-literature-ba,English and American Literature,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-3,Free Elective 3,4,major_elective,,0,,,both,,major
english-american-literature-ba,English and American Literature,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-4,Free Elective 4,4,major_elective,,0,,,both,,major
english-american-literature-ba,English and American Literature,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-5,Free Elective 5,4,major_elective,,0,,,both,,major
english-american-literature-ba,English and American Literature,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-6,Free Elective 6,4,major_elective,,0,,,both,,major
english-american-literature-ba,English and American Literature,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-7,Free Elective 7,4,major_elective,,0,,,both,,major
english-american-literature-ba,English and American Literature,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-8,Free Elective 8,4,major_elective,,0,,,both,,major
english-american-literature-ba,English and American Literature,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-9,Free Elective 9,4,major_elective,,0,,,both,,major
english-american-literature-ba,English and American Literature,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-10,Free Elective 10,4,major_elective,,0,,,both,,major
english-american-literature-ba,English and American Literature,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-11,Free Elective 11,4,major_elective,,0,,,both,,major
anthropology-ba,Anthropology,BA,36,128,bulletin_knowledge,FIRST-YEAR-SEMINAR,First-Year Seminar,4,gen_ed,,0,,,fall,College Core Curriculum requirement,major
anthropology-ba,Anthropology,BA,36,128,bulletin_knowledge,EXPOS-UA 1,Writing as Inquiry,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
anthropology-ba,Anthropology,BA,36,128,bulletin_knowledge,LANG-LEVEL-1,Foreign Language I,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
anthropology-ba,Anthropology,BA,36,128,bulletin_knowledge,LANG-LEVEL-2,Foreign Language II,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
anthropology-ba,Anthropology,BA,36,128,bulletin_knowledge,LANG-LEVEL-3,Foreign Language III,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
anthropology-ba,Anthropology,BA,36,128,bulletin_knowledge,LANG-LEVEL-4,Foreign Language IV (Intermediate),4,gen_ed,,0,,,both,College Core Curriculum requirement,major
anthropology-ba,Anthropology,BA,36,128,bulletin_knowledge,CORE-TEXTS,Texts and Ideas,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
anthropology-ba,Anthropology,BA,36,128,bulletin_knowledge,CORE-CULTURES,Cultures and Contexts,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
anthropology-ba,Anthropology,BA,36,128,bulletin_knowledge,CORE-EXPRESSIVE,Expressive Culture,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
anthropology-ba,Anthropology,BA,36,128,bulletin_knowledge,CORE-PHYSICAL-SCI,Physical Science,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
anthropology-ba,Anthropology,BA,36,128,bulletin_knowledge,CORE-LIFE-SCI,Life Science,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
anthropology-ba,Anthropology,BA,36,128,bulletin_knowledge,ANTH-UA 1,Introduction to Cultural Anthropology,4,core_required,,0,,,both,,major
anthropology-ba,Anthropology,BA,36,128,bulletin_knowledge,ANTH-UA 2,Introduction to Biological Anthropology,4,core_required,,0,,,both,,major
anthropology-ba,Anthropology,BA,36,128,bulletin_knowledge,ANTH-UA 101,Ethnographic Methods,4,core_required,,0,ANTH-UA 1,,both,,major
anthropology-ba,Anthropology,BA,36,128,bulletin_knowledge,ANTH-UA 400,Senior Seminar in Anthropology,4,core_required,,0,ANTH-UA 101,,varies,,major
anthropology-ba,Anthropology,BA,36,128,bulletin_knowledge,ANTH-UA-ELECTIVE-1,Anthropology Elective 1,4,major_elective,anth_electives,5,ANTH-UA 1,,varies,,major
anthropology-ba,Anthropology,BA,36,128,bulletin_knowledge,ANTH-UA-ELECTIVE-2,Anthropology Elective 2,4,major_elective,anth_electives,5,ANTH-UA 1,,varies,,major
anthropology-ba,Anthropology,BA,36,128,bulletin_knowledge,ANTH-UA-ELECTIVE-3,Anthropology Elective 3,4,major_elective,anth_electives,5,ANTH-UA 1,,varies,,major
anthropology-ba,Anthropology,BA,36,128,bulletin_knowledge,ANTH-UA-ELECTIVE-4,Anthropology Elective 4,4,major_elective,anth_electives,5,ANTH-UA 1,,varies,,major
anthropology-ba,Anthropology,BA,36,128,bulletin_knowledge,ANTH-UA-ELECTIVE-5,Anthropology Elective 5,4,major_elective,anth_electives,5,ANTH-UA 1,,varies,,major
anthropology-ba,Anthropology,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-1,Free Elective 1,4,major_elective,,0,,,both,,major
anthropology-ba,Anthropology,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-2,Free Elective 2,4,major_elective,,0,,,both,,major
anthropology-ba,Anthropology,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-3,Free Elective 3,4,major_elective,,0,,,both,,major
anthropology-ba,Anthropology,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-4,Free Elective 4,4,major_elective,,0,,,both,,major
anthropology-ba,Anthropology,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-5,Free Elective 5,4,major_elective,,0,,,both,,major
anthropology-ba,Anthropology,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-6,Free Elective 6,4,major_elective,,0,,,both,,major
anthropology-ba,Anthropology,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-7,Free Elective 7,4,major_elective,,0,,,both,,major
anthropology-ba,Anthropology,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-8,Free Elective 8,4,major_elective,,0,,,both,,major
anthropology-ba,Anthropology,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-9,Free Elective 9,4,major_elective,,0,,,both,,major
anthropology-ba,Anthropology,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-10,Free Elective 10,4,major_elective,,0,,,both,,major
anthropology-ba,Anthropology,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-11,Free Elective 11,4,major_elective,,0,,,both,,major
art-history-ba,Art History,BA,36,128,bulletin_knowledge,FIRST-YEAR-SEMINAR,First-Year Seminar,4,gen_ed,,0,,,fall,College Core Curriculum requirement,major
art-history-ba,Art History,BA,36,128,bulletin_knowledge,EXPOS-UA 1,Writing as Inquiry,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
art-history-ba,Art History,BA,36,128,bulletin_knowledge,LANG-LEVEL-1,Foreign Language I,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
